,num_read,num_write,read_write_ratio,mean_key_size,mean_value_size,std_key_size,std_value_size,var_key_size,var_value_size,max_cpu_usage,max_memory_usage
193,12,113,0.1061946902654867,52.27433628318584,54.34513274336283,28.545336642409847,28.22751118703591,814.8362440285063,796.7923878142374,2.902319391634981,41.4140625
194,67,67,1.0,50.47761194029851,47.37313432835821,29.098575750628783,29.66219555932882,846.7271107150814,879.8458453998662,2.5811069182389934,41.296875
195,44,44,1.0,48.0,42.86363636363637,27.73658561932564,26.031092343484957,769.318181818182,677.617768595041,2.8397503121098624,41.33203125
196,6,5,1.2,60.2,57.6,24.93511580081392,26.05071975973025,621.7599999999999,678.6400000000001,0.286925,40.9296875
197,83,9,9.22222222222222,33.22222222222222,52.22222222222222,28.901279394125165,25.48541098039241,835.2839506172838,649.5061728395061,0.6118476903870163,41.28515625
198,30,30,1.0,37.3,53.3,27.894025644690775,28.82261843298303,778.0766666666668,830.7433333333332,2.03935,41.1640625
199,15,135,0.1111111111111111,51.14074074074074,52.27407407407407,28.39748631623815,26.1662574998808,806.417229080933,684.6730315500682,2.528077889447236,41.71484375
200,29,3,9.666666666666666,66.33333333333333,85.33333333333333,19.93879523831757,15.839472494022296,397.5555555555554,250.88888888888889,0.2551119402985075,40.95703125
201,66,67,0.9850746268656716,52.85074626865672,54.52238805970149,29.99116971105183,29.62167329212732,899.4702606371126,877.443528625529,2.7634382871536523,41.3046875
202,3,31,0.0967741935483871,54.38709677419355,57.96774193548387,27.35156705937592,27.783127707724432,748.1082206035379,771.902185223725,1.3091136079900123,41.47265625
203,70,69,1.0144927536231885,44.3768115942029,59.05797101449275,26.716494090743552,27.82704557527506,713.7710565007352,774.3444654484354,3.104830614805521,41.125
204,103,11,9.363636363636363,38.63636363636363,58.09090909090909,25.77621429031998,22.54472139570408,664.413223140496,508.26446280991735,0.486455223880597,41.140625
205,14,131,0.1068702290076335,49.56488549618321,51.19083969465649,28.13302621329932,27.88419741909612,791.4671639181867,777.5284657071268,3.0510314465408808,41.23828125
206,42,41,1.024390243902439,51.29268292682927,52.21951219512195,24.792056066841567,28.524283360418732,614.6460440214157,813.6347412254612,1.9561654135338349,41.60546875
207,45,45,1.0,52.66666666666666,53.44444444444444,29.923606437430337,28.83867430729903,895.4222222222223,831.6691358024692,2.045627329192546,41.1484375
208,9,82,0.1097560975609756,53.3780487804878,50.08536585365854,28.929536026858912,27.886617657549404,836.9180547293278,777.6634443783462,2.8806194690265485,41.37890625
209,14,121,0.1157024793388429,54.099173553719005,49.14876033057851,29.02845710042193,28.397899223030592,842.6513216310367,806.4406802814015,2.9628373266078185,41.55078125
210,22,3,7.333333333333333,69.66666666666667,32.333333333333336,21.85304453744501,26.73740617354064,477.5555555555554,714.888888888889,0.4714516129032258,41.0
211,58,7,8.285714285714286,45.142857142857146,59.71428571428572,15.22618582225626,26.852583199569384,231.8367346938776,721.0612244897959,0.5119106699751861,41.0234375
212,12,1,12.0,74.0,15.0,0.0,0.0,0.0,0.0,0.2395398009950249,40.62890625
